userid	venue_id
1081824	2013101
1047111	2042775
1033450	2000452
1001002	2000700
1096945	2157070
1266532	2010604
1105848	2000390
1078645	2000239
1177501	2006293
1051445	2064971
1054395	2000025
1059796	2001119
1053230	2017779
1034832	2001393
1042404	2000047
1051957	2435580
1233025	2003184
1050343	2006808
1166135	2009611
1214716	2016364
1001002	2039230
1229664	2000422
1230811	2012214
1011306	2000998
1024973	2021324
1263042	2014183
1029312	2007913
1243139	2005608
1044483	2000639
1045010	2060031
1049029	2139117
1022683	2005744
1043440	2001177
1209734	2066837
1038956	2006900
1065853	2059059
1059283	2016607
1030477	2012018
1013130	2001109
1052118	2004145
1108636	2006293
1049807	2065112
1045720	2025695
1048350	2010026
1140534	2012142
1045720	3760748
1014783	2017415
1044810	2000356
1008146	2007723
1038448	2017835
1098756	2001086
1097363	2071070
1058856	2105839
1073565	2014265
1014455	2028002
1021380	2057674
1011206	2000186
1104352	2013017
1214471	2000899
1180959	2035908
1044226	2022214
1000556	2017741
1015627	2001268
1020423	2000349
1256434	2054085
1017034	2175904
1073976	2012991
1250094	2000602
1011571	2000733
1017734	2009772
1011075	2000115
1034872	2018222
1081824	2001271
1059283	2000980
1004154	2013927
1048637	2027780
1033450	2047404
1018562	2013283
1056139	2169196
1038431	2029422
1051148	2017297
1008756	2049766
1202050	2004556
1117135	2047247
1018345	2042705
1236265	2012458
1198227	2000083
1029366	2053890
1017874	2075022
1022239	2004920
1163156	2022596
1045720	2012159
1060046	2016364
1065308	2013815
1031163	2013459
1050664	2050168
1173878	2001477
1017034	2061132
1017734	2028039
1061683	2031901
1103741	2000466
1043127	2028788
1036055	2044441
1104634	2026199
1014455	2017677
1013173	2001008
1263042	2015463
1003967	2001268
1094014	2009821
1000287	2000036
1074134	2025353
1237785	2007664
1074111	2001030
1050423	2000564
1039836	2015743
1025844	2023209
1031064	2014950
1140150	2012476
1088105	2051152
1031594	2009263
1133970	2005606
1092532	2015892
1000133	2047339
1025039	2004829
1018345	2007583
1062274	2001035
1062068	2022366
1041376	2021833
1089566	2068829
1057992	2009772
1238676	2003298
1106855	2001448
1042406	2004696
1159682	2007999
1015598	2173414
1017374	2030863
1023408	2007796
1046123	2053848
1001416	2005899
1231211	2008674
1184931	2051231
1051939	2049340
1047111	2000577
1013383	2011637
1025472	2001201
1021214	2008613
1075858	2000602
1031322	2005455
1018406	2019674
1015275	2017415
1237785	2001152
1044226	2001360
1025571	2000564
1130681	2029884
1055316	2005661
1004463	2044078
1207123	2012281
1153503	2019646
1045534	2000473
1088434	2000676
1146485	2007909
1029123	2044620
1058856	2003521
1049029	2139117
1009320	2016953
1149253	2001271
1235647	2001119
1124076	2186707
1080552	2695248
1013356	2019518
1209553	2104003
1045533	2013261
1061109	2000025
1011466	2030515
1001342	2029079
1210809	2070790
1027882	2001501
1079988	2012991
1001035	2009436
1018151	2008953
1049812	2002540
1017238	2082634
1171559	2000984
1186359	2013307
1108636	2001379
1264033	2003557
1175516	2013264
1149253	2015176
1066227	2026921
1042437	2015551
1183355	2132346
1000131	2010800
1019066	2015146
1001317	2006023
1066148	2013174
1019762	2013016
1204517	2144620
1067297	2003250
1114319	2014828
1017238	2082634
1053706	2010835
1045720	2025791
1048071	2016983
1099922	2009335
1063433	2029670
1034355	2007680
1266532	2019182
1008959	2015577
1128912	2096751
1021148	2006614
1021496	2000098
1002637	2012542
1051445	2064971
1050641	2010074
1143004	2000371
1069093	2007723
1029921	2008334
1076657	2003227
1159682	2000564
1000105	2015139
1043130	2416810
1001509	2074896
1018213	2000699
1044309	2027966
1139307	2004987
1041376	2013624
1000429	2012347
1049766	2069282
1038701	2012458
1077380	2072714
1018213	2009652
1016535	2029952
1002348	2019920
1062536	2015153
1235647	2084910
1029745	2028783
1069788	2000349
1129977	2051231
1069093	2007723
1032824	2001152
1017023	2007594
1010675	2013745
1159372	2015795
1088331	2013929
1068370	2082441
1053203	2016254
1130314	2016625
1017141	2020329
1130681	2050547
1011367	2022366
1059959	2005222
1045720	2004920
1096032	2013927
1022495	2000998
1004241	2011060
1119019	2014969
1044647	3995366
1045808	2025400
1020537	2502393
1068370	2044620
1017516	2044321
1021380	2014990
1020640	2007663
1004167	2001268
1158442	2104003
1034832	2022463
1050713	2039242
1168813	2038624
1013999	2017698
1032939	2000337
1167730	2057918
1059283	2029937
1018568	2012090
1031251	2026051
1191295	2011485
1055716	2000632
1014119	2006224
1045720	2013661
1009911	2000575
1054073	2012252
1061185	2035866
1008561	2000390
1238676	2000423
1038407	2136335
1120193	2074450
1064175	2010324
1106704	2023976
1002442	2028614
1060486	2001307
1111375	2034618
1250753	2025751
1024672	2012347
1027775	2021795
1188400	2012906
1077380	2072714
1043734	2151325
1006359	2011252
1000556	2000114
1024915	2086116
1247274	2726679
1009409	2036707
1017982	2002540
1204577	2145771
1258663	2000102
1020640	2001307
1099922	2078624
1038456	2029948
1061060	2000180
1059283	2000899
1048044	2000700
1014838	2004529
1029312	2007913
1018863	2069215
1006318	2000382
1025321	2011764
1082113	2000189
1051957	2064674
1101206	2009772
1173684	2023124
1015206	2148156
1001731	2023049
1028202	2132842
1178067	2017692
1017023	2011872
1112676	2010383
1083935	2057328
1068370	2006565
1001106	2000047
1007067	2000036
1024973	2021324
1059867	2013141
1031971	2021967
1111375	2017779
1243208	2000337
1022658	2007633
1109481	2393798
1045720	2000639
1088105	2014924
1144261	2181750
1059931	2011954
1022000	2017465
1030526	2068829
1247092	2145078
1069788	2032770
1015247	2022366
1011341	2006206
1032939	2004561
1098756	2000700
1036661	2065095
1216811	2013407
1115700	2009611
1006318	2009953
1204517	2021033
1037934	2135754
1008767	2000395
1050620	2004671
1237363	2009620
1131875	2019178
1183665	2013141
1111375	2017779
1011306	2021476
1038005	2068311
1224242	2074450
1042283	2015071
1031971	2017170
1023248	2009762
1017476	2023596
1013283	2000577
1004787	2000874
1108636	2037467
1024915	2081766
1065514	2002606
1024772	2001477
1247092	2000217
1050503	2009204
1059283	2016983
1132803	2004156
1013880	2000946
1038005	2068311
1043410	2006999
1043293	2006434
1081824	2005991
1063432	2000577
1091070	2035085
1198847	2001407
1086038	2017741
1007860	2008800
1028102	2011362
1024506	2009497
1045720	2018191
1008952	2025753
1020423	2049340
1084851	2021451
1022335	2010947
1133970	2041096
1012542	2015743
1077428	2000309
1181505	2013630
1049464	2016905
1045720	2025883
1265643	2013750
1065166	2014188
1025807	2026051
1077584	2021841
1196173	2013521
1038058	2003412
1021380	2014990
1233025	2017830
1118709	2161178
1016498	2044441
1029466	2000523
1059672	2005918
1011315	2027033
1073976	2029758
1034625	2004933
1039371	2001143
1037676	2008041
1241124	2013740
1039836	2015743
1002605	2015608
1008952	2039242
1021501	2009953
1004646	2003281
1088996	2017228
1058220	2001002
1024468	2021343
1034119	2022715
1003793	2049621
1031163	2013459
1025321	2006518
1034460	2049484
1057981	2049870
1018151	2035942
1037459	2000148
1056139	2086250
1050631	2070970
1148377	2000518
1133970	2015085
1083904	2000945
1103741	2007203
1017238	2009209
1016769	2084972
1010675	2001222
1039836	2015743
1052005	2003306
1022601	2020077
1077823	2012196
1107530	2009945
1048016	2005515
1237070	2009262
1016602	2011717
1014543	2015475
1224128	2044818
1017374	2001486
1020423	2001393
1017454	2010256
1017734	2035216
1002442	2001130
1230811	2051304
1041778	2000700
1062722	2023014
1019762	2011856
1057581	2057918
1083904	2000830
1017238	2009209
1248690	2021324
1012215	2122632
1250753	2013463
1184931	2007670
1032514	2013231
1077887	2000851
1031903	2013630
1016498	2011635
1217167	2000161
1073961	2168590
1065309	2000424
1025624	2025376
1032939	2001486
1038456	2014066
1059959	2005222
1224128	2001495
1128912	2000370
1048083	2026191
1039105	2042719
1145611	2000105
1020018	2031133
1081157	2013016
1027588	2000578
1009253	2001473
1029193	2099454
1057014	2012575
1181660	2004156
1017734	2012719
1142939	2116552
1135030	2017228
1013880	2014265
1146485	2007909
1082113	2021841
1080552	2029816
1062935	2078081
1133970	2041096
1029921	2001483
1002211	2009945
1148837	2001554
1030961	2021455
1005067	2003184
1022239	2004920
1015416	2029212
1090175	2027102
1005067	2000602
1048083	2133203
1028946	2013359
1018542	2028999
1027483	2132346
1043410	2001165
1021605	2011485
1091070	2035085
1021380	2071112
1061109	2006293
1002442	2016377
1172476	2001008
1020423	2021545
1046697	2015599
1213188	3283376
1018568	2007557
1049029	2139117
1012394	2021157
1008952	2012790
1224544	2168590
1034323	2008164
1235647	2001107
1107580	2012053
1037676	2000980
1048083	2133203
1198847	2007767
1025571	2004734
1148605	2011678
1176753	2014188
1243139	2019488
1139608	2075509
1106855	2008334
1014175	2011792
1042676	2102886
1233025	2009263
1148828	2072073
1099922	2078624
1002228	2023209
1178067	2004326
1120193	2038209
1048161	2074896
1051375	2000177
1078141	2006205
1222469	2141142
1091070	2022218
1039371	2001284
1015137	2043579
1025627	2001428
1001002	2011954
1055716	2001163
1235647	2024547
1028031	2000123
1058953	2004156
1172909	2025146
1023487	2148156
1051957	2032536
1080552	2695248
1000670	2025597
1204573	2000210
1025807	2018222
1038701	2000774
1077380	2072714
1043367	2007051
1057981	2017795
1054718	2001109
1008988	2004829
1135690	4154515
1101206	2000552
1012916	2000884
1050503	2022218
1174167	2143888
1055716	2001163
1014287	2015856
1132572	2059059
1105848	2015258
1073976	2013630
1001834	2000577
1038701	2004912
1031898	2070246
1213188	2183876
1047260	2053213
1201683	2008334
1173878	2021455
1049522	3719875
1181644	2026667
1230811	2000564
1005742	2020077
1224175	2027102
1000287	2007206
1182169	2021817
1049766	2001292
1104832	2004735
1039836	2033260
1215301	2163313
1154106	2013359
1051445	2064971
1021380	2013359
1119217	2041961
1021820	2012055
1237785	2115446
1001106	2068935
1058953	2031748
1027483	2014582
1037565	2000077
1102271	2016059
1118709	2012568
1017734	2028039
1061583	2120668
1018596	2032374
1108636	2019182
1051957	2435580
1043905	2011954
1144261	2362433
1204573	2053890
1059122	2029121
1099922	2000410
1135690	2031671
1059796	2012496
1262494	2026753
1049391	2012214
1032880	2011954
1010503	2003184
1011466	2001211
1133970	2005606
1012736	2001101
1103741	2000575
1019732	2116162
1049206	2077986
1018863	2124069
1146467	2019842
1017982	2014265
1045720	2007999
1018151	2006602
1000670	2012493
1191755	2009684
1133970	2016377
1119217	2001345
1204573	2035085
1025886	2005744
1030961	2081816
1083069	2000133
1006411	2000769
1005067	2004156
1042025	2013307
1050202	2021817
1224544	2037053
1059796	2014197
1103726	2032869
1014141	2012790
1045720	2000653
1033575	2012500
1077380	2148402
1090814	2022424
1025624	2016148
1018596	2032374
1149874	2005515
1073518	2081254
1044309	2027966
1025110	2000578
1156694	2029193
1049464	2012494
1250048	3654176
1061245	2017698
1239426	2051391
1059959	2005222
1067735	2134683
1053230	2004156
1130314	2015176
1120193	2016220
1035270	2000419
1184931	2028675
1031898	2070246
1133970	2017319
1068370	2016625
1031903	2000998
1249013	2189445
1000129	2013394
1048637	2019178
1038058	2036314
1069093	2007723
1140534	2004506
1004407	2115202
1059867	2023124
1054405	2041096
1093424	4422200
1018406	2005744
1051957	2435580
1091070	2022218
1039836	2021795
1042937	2023049
1104627	2012018
1011306	2011100
1006243	2011259
1159372	2051138
1154689	2081976
1018406	2000036
1241131	2184152
1183760	2001155
1204573	2009460
1014543	2021817
1022495	2010818
1002228	2033123
1081877	2030941
1104310	2004472
1045720	2025791
1003793	2004434
1086797	2007920
1242789	2071641
1013999	2006251
1048639	2001492
1059796	2021547
1150025	2036092
1015515	2011173
1071476	2170319
1062603	2014265
1056620	2049254
1130314	2016625
1071290	2017405
1057014	2006793
1198603	2009727
1262811	2011989
1057736	2042300
1158446	2013986
1202998	2013750
1027483	2132346
1104832	2015597
1057473	2020280
1022982	2146020
1031903	2011130
1149253	2014102
1075708	2001016
1048161	2127512
1158275	2150169
1009409	2016126
1249013	2016148
1014543	2057918
1101206	2030652
1036055	2000910
1053219	2021124
1065107	2031027
1064175	2010324
1025336	2008046
1209734	2001535
1009320	2001043
1130957	2100704
1150025	2143744
1001010	2098639
1009566	2004506
1027198	2013307
1094175	2039242
1047699	2076770
1011535	2014801
1037676	2001130
1098568	2012246
1205245	2005892
1130681	2013915
1198847	2047247
1126257	2026199
1239013	2007920
1072800	2110941
1125990	2026194
1020423	2021545
1002949	2125941
1014945	2068935
1059796	2012496
1024672	2012018
1247092	2012347
1119448	2022596
1141970	2019914
1217270	2017983
1047596	2020969
1001002	2009307
1044739	2012196
1030526	2001233
1034323	2008164
1039105	2013232
1039836	2015743
1049255	2030746
1058856	2023765
1068798	2015420
1096231	2011259
1038272	2040886
1132611	2704396
1033330	2011855
1008952	2039242
1050713	2009111
1050134	2020779
1059959	2005222
1052970	2175904
1059369	2015960
1083069	2012252
1224128	2001476
1039105	2017405
1181660	2020624
1020640	2006602
1044213	2014969
1002379	2034938
1085579	2004918
1026442	2007482
1029320	2007627
1143431	2011259
1039836	2015743
1083935	2057328
1133970	2041096
1048044	2001043
1241131	2021826
1013850	2097287
1001338	2009263
1062189	2006238
1047895	2655358
1059796	2011998
1022495	2013525
1206777	2000721
1031322	2018063
1071553	2008204
1046901	2015061
1020423	2011134
1138109	2012222
1154106	2000205
1039802	2012818
1117498	2001101
1073518	2013073
1178972	2001063
1069093	2000523
1038272	2021291
1073961	2013897
1024672	2011100
1099922	2010073
1237785	2015139
1098314	2000025
1019387	2014970
1051445	2064971
1052230	2017697
1087602	2001164
1049029	2139117
1201683	2019912
1010530	2000167
1059796	2008515
1035730	2000449
1007461	2118190
1144261	2181750
1081824	2001271
1018213	2016148
1000836	2000355
1142669	2003521
1029211	2098639
1008952	2039242
1090814	2021861
1071476	2009526
1028946	2029670
1034323	2020183
1059959	2005222
1036058	2004532
1037676	2000980
1138109	2726679
1152667	2001284
1250753	2029947
1250048	2123729
1045720	2013233
1034710	2004472
1001106	2012996
1235647	2001107
1005159	2000186
1059668	2000985
1107110	2031671
1014466	2008606
1018345	2042705
1061583	2120668
1038431	2001002
1020423	2000349
1058900	2021638
1104627	2000359
1029921	2001002
1204573	2019954
1157966	2013233
1229361	2014448
1111375	2017779
1045379	2011790
1194220	2131078
1044889	2020329
1000170	2000514
1024468	2029635
1133970	2015085
1119217	2010815
1133970	2041096
1221886	2064674
1033450	2007796
1029831	2001379
1052589	2002660
1099922	2078624
1201683	2009718
1144261	2181750
1008952	2012790
1209734	2004156
1115260	2006790
1051957	2435580
1086519	2072714
1201683	2032804
1005484	2014355
1230811	2111069
1054389	2051304
1053203	2016361
1170559	2013740
1045534	2019182
1051957	2435580
1086519	2051813
1047859	2023596
1198662	2013740
1042676	2020497
1029229	2001376
1014765	2168809
1001042	2001481
1032939	2007524
1014287	2082051
1044026	2050168
1010530	2016699
1121273	2020624
1043293	2000442
1224175	2018014
1048161	2009298
1033862	2031853
1041557	2020622
1080503	2129011
1053430	2027311
1091102	2001008
1019732	2183876
1026729	2015420
1074134	2025353
1003744	2000047
1014945	2001535
1090814	2097705
1185460	2086041
1047699	2051391
1008013	2010543
1091774	2011655
1195588	2004532
1115882	2059727
1001768	2016875
1204573	2035085
1112549	2000938
1009171	2014969
1045063	2049111
1134677	2001379
1025886	2000609
1025624	2010719
1031322	2012621
1048044	2000700
1018345	2016574
1222603	2086029
1081157	2011114
1012215	2123278
1228205	2001194
1002442	2030746
1032824	2000933
1057981	2059059
1019941	2021817
1032791	2003281
1000645	2012190
1008388	2000554
1014765	2021795
1011571	2000355
1129680	2003298
1034710	2004472
1051445	2064971
1235830	2052205
1045720	2012496
1037565	2000908
1210809	2020077
1087196	2148402
1011947	2000696
1013501	2021833
1229361	2001376
1073976	2029884
1121056	2000564
1071985	2011664
1039619	2006120
1080318	2006602
1015712	2015740
1149874	2006222
1076531	2010543
1001416	2000317
1142512	2002540
1083935	2028279
1198603	2027994
1235647	2000998
1046697	2004461
1193339	2016828
1036202	2000630
1049522	2013463
1030849	2006793
1015263	2019808
1019387	2014970
1045720	2025791
1020423	2051152
1111375	2017779
1091070	2031052
1082252	2024520
1205245	2104003
1002972	2009474
1144744	2044818
1121676	2000630
1062736	2039261
1233714	2001404
1036073	2012621
1236265	2016195
1036202	2011930
1009409	2038932
1048197	2000167
1031106	4053266
1029575	2031822
1039252	2098639
1050503	2013073
1017734	2023119
1008952	2039242
1049522	2000239
1056139	2086250
1003967	2010289
1001193	2005867
1020423	2021545
1039766	2026051
1009769	2044078
1014506	2025864
1015416	2001283
1043677	2001407
1045606	2137737
1048224	2001316
1249013	2027050
1088434	2001415
1087874	2021677
1136058	2011681
1133605	2004461
1029415	2005918
1006243	2000788
1008388	2036438
1132803	2004156
1023408	2042728
1024973	2042406
1013999	2024321
1196173	2007535
1002072	2008800
1032824	2000563
1004546	2148562
1004154	2000142
1025624	2033652
1106704	2025753
1213188	2018279
1037676	2020500
1065308	2016506
1008388	2122364
1106704	2026235
1078151	2023553
1166876	2015597
1042937	2004513
1010675	2011930
1163156	2011252
1000288	2021455
1133970	2041096
1038058	2004626
1016654	2039242
1020092	2005054
1031163	2013459
1059796	2005575
1024672	2013261
1149253	2018170
1001627	2010965
1016474	2163313
1029320	2045067
1020423	2021545
1038448	2021324
1078151	2001091
1054428	2006614
1138109	2017698
1051468	2000172
1004403	2011872
1147510	2000769
1001834	2008698
1018568	2014265
1129680	2005918
1202050	2013119
1147510	2012268
1004167	2015323
1110734	2102886
1163008	2006861
1250753	2016254
1023228	2001498
1017730	2000105
1053938	2000528
1025571	2111035
1061546	2011137
1068691	2029092
1038456	2001354
1129977	2074896
1011367	2003218
1062935	2082419
1126257	2008334
1169728	2009307
1021501	2014950
1015247	2009652
1018562	2016671
1010012	2001535
1060486	2000630
1075708	2010489
1068370	2082441
1149548	2012621
1014141	2126911
1053523	2012468
1008388	2001508
1043198	2021345
1006665	2004549
1039836	2010824
1224544	2026194
1030245	2001223
1143004	2017090
1007366	2004734
1069614	2029910
1133970	2041096
1040642	2001158
1184931	2019954
1029229	2004429
1228205	2013630
1097363	2022900
1247274	2000751
1084851	2001008
1034625	2039230
1069179	2128204
1242978	2173414
1004407	2009264
1087557	2012282
1033989	2073254
1253922	2000549
1048044	2007723
1023487	2148156
1093386	2064680
1008952	2012790
1106704	2023976
1013799	2035260
1135368	2003575
1181505	2027315
1212835	2011060
1045533	2014250
1184931	2010800
1148605	2023069
1257034	2010965
1121676	2021660
1000072	2004283
1052992	2057145
1013836	2000578
1012726	2000059
1056139	2086250
1006998	2009335
1029211	2263400
1002228	2008290
1093634	2004918
1077584	2013675
1047211	2010824
1049464	2012307
1043136	2033149
1263418	2004840
1126257	2003219
1018406	2017779
1012611	2000695
1059796	2021547
1120193	2012608
1014543	2057328
1130314	2016625
1079642	2005606
1249013	2023468
1039836	2024407
1001251	2038551
1112676	2010777
1247092	2013605
1002033	2014327
1039836	2015743
1129977	2001194
1152667	2001284
1041751	2004920
1009769	2001163
1015247	2001441
1085787	2017692
1027882	2026324
1058774	2001394
1148897	2044353
1049255	2000161
1249461	2000476
1181660	2022715
1029211	2098639
1008388	2017697
1049702	2027031
1023524	2033672
1051445	2003184
1031251	2013872
1002228	2008290
1122123	2035563
1008146	2006999
1016654	2039242
1017374	2025751
1079142	2012149
1056608	2004731
1038005	2076554
1017238	2009209
1124076	2003582
1048133	2017879
1200187	2007583
1096032	2017216
1070839	2001186
1060486	2000575
1045720	2027553
1079486	2004878
1025627	2001201
1021501	2007723
1001338	2000408
1059796	2011998
1006035	2009945
1036242	2184106
1052086	2029670
1085270	2056534
1057581	2057918
1091070	2035085
1154221	2000740
1025627	2000442
1059959	2005222
1060486	2192063
1142268	2012118
1077823	2011681
1020423	2051152
1020423	2000349
1002949	2125941
1045063	2012042
1005159	2016683
1060486	2018014
1011067	2008228
1125990	2030452
1193339	2003306
1048071	2039253
1002033	2056898
1049702	2004843
1031106	2013115
1089570	2008046
1262559	2001031
1014506	2025864
1010244	2008135
1017238	2009209
1059396	2015740
1034460	2000512
1132803	2004156
1115700	2010897
1064526	2005577
1072909	2016626
1207123	2072073
1073976	2001086
1021380	2025562
1020018	2000358
1027775	2008061
1054428	2000640
1086038	2000222
1050343	2009108
1151351	2012113
1249013	2012903
1132572	2007578
1046448	2047247
1032738	2037238
1086519	2072714
1251553	2052156
1065107	2014859
1021389	2009611
1017171	2000480
1154689	2081976
1002637	2016126
1001513	2189445
1060700	2011362
1037676	2020500
1001010	2013359
1004279	2011790
1260356	2004549
1077428	2004879
1133970	2011622
1048071	2047569
1022495	2014923
1000756	2186707
1032939	2001220
1185460	2000417
1133605	2001554
1020994	2008713
1006318	2009953
1013356	2001107
1198227	2079919
1013999	2012621
1046513	2003184
1016535	2001284
1150051	2076162
1039178	3654176
1028880	2021677
1021941	2017983
1013850	2108408
1017023	2012368
1073449	2017871
1053759	2031949
1004373	2006251
1105313	2012458
1029366	2103337
1011367	2009652
1001771	2026797
1007224	2016364
1048276	2006790
1000170	2002578
1005833	2010604
1055716	2001163
1038407	2012991
1038431	2013630
1163008	2265356
1064175	2006224
1155760	2000315
1005566	2004389
1024794	2007999
1046123	2053848
1034625	2038137
1015247	2051813
1048637	2052719
1011418	2014327
1001319	2013264
1051957	2435580
1146485	2000189
1255138	2014828
1045533	2008224
1008330	2169196
1112676	2013308
1008663	2011764
1041557	2098472
1010675	2017297
1043198	2013463
1086517	2014889
1144266	2018076
1022896	2008652
1016474	2000669
1031943	2095612
1058900	2003423
1208452	2013519
1045958	2023220
1081157	2000086
1016498	2044441
1052086	2027315
1032916	2016324
1181644	2057268
1001562	2011355
1022495	2011178
1089570	2010765
1025886	2017323
1068496	2000531
1008146	2010824
1012542	2008990
1083311	2001211
1073961	2013897
1032939	2019646
1136058	2011681
1125990	2053890
1052563	2028783
1184856	2059059
1142669	2000581
1015515	2000423
1054847	2130406
1058774	2031973
1019762	2011100
1079988	2000591
1150934	2004156
1020423	2000349
1209734	2046936
1150863	2122072
1090814	2022424
1078151	2023553
1181660	2072073
1247092	2002593
1061001	2035101
1181940	2001111
1241871	2001378
1099922	2008334
1083904	2004625
1060893	2018176
1207922	2116307
1020423	2011134
1048197	2002623
1057581	2057918
1135690	2000186
1051341	2021235
1029415	2000046
1059283	2007521
1022365	2000482
1050223	2009821
1121095	2006999
1057437	2003246
1039836	2015743
1024436	2010904
1028102	2004561
1050503	2023136
1031898	2009305
1034460	2000886
1109481	2052135
1086038	2010947
1008132	2007999
1045534	2175685
1233025	2012991
1027538	2014143
1047699	2018014
1043577	2012139
1001826	2000630
1045720	2000155
1158442	2006313
1036073	2004547
1053706	2001152
1020994	2017835
1070618	2014228
1040332	2053814
1054718	2040886
1042029	2017697
1088145	2039261
1013799	2081976
1048083	2026191
1077380	2086160
1015992	2028322
1190815	2002623
1204573	2035085
1013999	2054044
1012215	2123278
1000645	2011884
1036865	2011930
1048655	2011945
1225770	2013630
1002605	2184152
1035819	2015692
1039836	2015743
1256434	2054085
1078325	2007818
1002228	2012903
1095346	2000480
1027483	2132346
1015247	2009150
1252332	2017697
1032939	2004561
1145413	2023791
1151828	2078902
1097107	2726712
1063239	2051231
1047699	2023989
1017374	2025751
1266532	2019182
1014141	2017698
1025571	2013015
1020423	2049340
1107530	2101967
1011372	2004310
1062722	2009264
1210809	2065142
1061583	2015176
1029320	2079541
1134644	2016167
1230376	2022366
1015247	2013589
1009171	2043795
1040407	2029828
1050631	2070970
1256434	2054085
1061109	2006287
1034460	2084910
1043577	2008115
1044309	2012149
1026201	2029670
1133970	2028039
1145413	2023791
1001342	2014970
1017726	2000925
1134677	2015529
1086519	2010436
1055911	2012773
1265904	2140749
1130314	2011907
1083069	2028929
1038491	2006206
1154010	2010489
1201445	2030444
1040642	2006205
1188400	2005426
1048208	2004920
1136356	2122632
1022531	2014015
1116148	2000210
1145413	2009615
1145611	2007203
1015992	2144246
1086519	2045155
1032738	2021558
1010909	2003184
1144263	2001476
1058856	2071745
1008767	2000025
1011372	2006206
1010675	2000434
1016049	2020969
1036721	2014854
1056697	2033675
1024973	2042406
1047505	2035085
1041557	2020622
1002637	2059566
1018345	2042705
1000670	2005769
1033264	2000955
1068370	2082441
1010565	2000845
1207123	2034973
1045533	2011055
1167485	2028898
1017387	2013682
1013852	2013983
1069593	2014265
1062792	2013446
1091070	2035085
1054405	2041096
1047211	2057168
1007067	2006293
1149253	2156396
1042667	2016020
1219658	2082660
1045533	2027966
1014838	2022900
1154317	2032319
1023003	2014253
1029020	2001157
1059796	2021547
1181940	2012028
1047260	2098639
1036242	2128646
1059867	2014197
1128912	2010489
1041557	2020622
1015595	2000192
1044739	2011259
1096969	2000308
1037459	2031949
1002949	2071112
1001319	2047569
1068409	2001201
1073138	2012268
1046450	2010784
1044739	2008223
1048224	2003184
1053109	2082328
1230811	2004853
1045720	2006764
1026197	2009934
1168483	2000788
1051468	2019669
1134304	2001492
1144744	2012231
1032514	2011956
1015397	2004156
1018345	2042705
1028196	2000575
1001627	2008135
1091774	2019393
1224128	2016699
1048197	2008041
1199027	2000360
1105100	2015351
1021380	2019346
1052563	2114619
1050631	2070970
1020397	2016364
1101206	2047404
1028946	2011902
1018213	2039230
1036758	2000040
1048637	2012796
1068496	2120668
1079452	2014945
1001267	2068216
1135690	2016195
1249461	2051813
1059612	2008713
1000836	2009436
1034625	2005325
1002772	2005705
1133970	2041096
1068370	2082441
1008146	2007723
1210809	2004815
1080552	2029816
1130314	2016625
1002374	2105349
1217167	2061118
1000670	2025597
1256098	2080645
1070618	2046763
1235647	2006506
1057981	2039375
1184931	2028605
1048655	2995935
1050489	2012496
1051957	2022351
1193073	2006287
1001042	2005965
1031106	2024518
1025321	2007749
1011306	2011635
1145611	2029670
1158275	2028675
1008013	2030986
1060211	2013519
1017435	2001050
1013799	2001031
1040407	2016910
1043577	2011637
1013298	2136990
1053938	2010383
1165056	2004310
1068595	2001008
1008132	2021324
1041376	2042725
1082263	2026191
1038058	2000042
1076627	2018222
1039371	2008706
1003793	2011114
1149253	2013101
1048072	2008698
1027184	2029828
1010503	2081254
1017238	2009209
1131041	2006635
1068697	2054044
1208163	2174401
1179607	2006732
1011315	2027033
1012542	2000254
1025948	2017626
1051445	2064971
1020092	2000602
1144261	2181750
1024794	2007627
1133970	2015085
1023172	2014801
1025041	2045393
1080487	2015876
1036514	2119265
1181660	2116162
1024436	2000908
1055358	2028039
1031898	2013897
1066456	2011362
1002874	2014501
1002209	2079240
1073961	2013897
1063432	2007332
1021881	2016910
1112676	2013308
1058758	2012222
1048637	2000812
1028202	2020071
1024506	2013521
1023264	2023773
1072943	2066938
1195669	2027910
1136058	2000578
1019863	2076770
1247092	2001378
1068496	2075835
1023621	2003184
1011206	2000985
1106704	2023976
1001002	2011171
1141204	2003423
1198603	2027994
1080552	2029816
1091070	2022218
1025321	2000518
1034654	2001075
1090814	2004556
1008388	2045302
1034323	2081616
1082146	2013141
1046697	2116552
1067801	2017698
1056139	2086250
1230805	2005918
1034323	2008164
1058020	2183876
1025321	2015606
1017435	2000020
1054718	2018222
1080104	2021476
1097744	2019837
1119217	2031671
1020423	2006434
1178972	2007203
1091070	2015936
1018151	2002562
1097744	2000205
1103741	2009496
1031898	2045155
1038456	2007999
1101206	2001222
1036514	2011930
1010675	2068935
1029575	2051294
1219658	2015930
1055428	2011934
1010503	2003184
1020423	2000349
1045720	2016506
1180959	2012476
1021941	2026753
1054395	2010383
1110689	2009150
1039957	2502393
1184931	2070790
1109481	2022859
1018179	2000787
1143004	2030559
1060893	2028279
1063239	2001177
1027483	2132346
1053938	2016827
1097744	2010835
1017023	2126147
1001158	2001036
1081276	2304541
1073076	2011775
1014141	2009652
1216787	2000482
1107530	2019517
1043577	2011637
1046585	2042706
1116148	2005744
1021282	2044956
1037459	2011945
1077823	2001220
1088145	2021455
1010675	2004561
1144263	2000099
1069549	2037331
1021380	2014990
1252332	2017697
